C++,Mult,0,600,0.192,262402256,37601131
C++,Mult,0,1000,0.981,1129795544,125491251
C++,Mult,0,1400,4.213,3096545005,346071186
C++,Mult,0,1800,9.283,6584792953,737157062
C++,Mult,0,2200,17.213,12003272835,1342202597
C++,Mult,0,2600,28.889,19807806169,2225023383
C++,Mult,0,3000,45.017,30420486650,3424105238
Java,Mult,0,600,0.208598617,0,0
Java,Mult,0,1000,1.184861206,0,0
Java,Mult,0,1400,4.426586412,0,0
Java,Mult,0,1800,9.565665311,0,0
Java,Mult,0,2200,17.266447454,0,0
Java,Mult,0,2600,30.11411114,0,0
Java,Mult,0,3000,52.649688436,0,0
C++,LineMult,0,600,0.077,27213257,768969
C++,LineMult,0,1000,0.368,125797835,6926736
C++,LineMult,0,1400,1.259,345538961,134993056
C++,LineMult,0,1800,2.823,742401116,368603668
C++,LineMult,0,2200,5.427,2068596392,658584546
C++,LineMult,0,2600,9.232,4421686385,1030641213
C++,LineMult,0,3000,14.227,6792850307,1604457237
Java,LineMult,0,600,0.153541313,0,0
Java,LineMult,0,1000,0.664615479,0,0
Java,LineMult,0,1400,1.85803439,0,0
Java,LineMult,0,1800,4.12597498,0,0
Java,LineMult,0,2200,7.466909311,0,0
Java,LineMult,0,2600,12.383198377,0,0
Java,LineMult,0,3000,19.064618415,0,0
C++,LineMult,0,4000,34.102,16085527272,3774970664
C++,LineMult,0,6000,116.155,54192888278,12564195655
C++,LineMult,0,8000,275.119,128478580409,29863443946
C++,LineMult,0,10000,541.659,250586321210,57732449979
C++,Mult,1,600,0.197,261100501,36595674
C++,Mult,1,1000,1.002,1128477467,125494873
C++,Mult,1,1400,4.250,3094420907,346142971
C++,Mult,1,1800,9.270,6580831854,736318077
C++,Mult,1,2200,17.243,12000126980,1341965804
C++,Mult,1,2600,29.401,19802612035,2222535277
C++,Mult,1,3000,47.173,30413774703,3417563072
C++,Mult,2,600,0.105,128813339,19767147
C++,Mult,2,1000,0.553,575125285,76590572
C++,Mult,2,1400,2.236,1589380394,222898186
C++,Mult,2,1800,4.795,3383880448,480017265
C++,Mult,2,2200,9.110,6167432662,872026509
C++,Mult,2,2600,14.939,10191162010,1451941395
C++,Mult,2,3000,22.871,15625608529,2210090541
C++,Mult,3,600,0.074,86864614,13242768
C++,Mult,3,1000,0.421,383881396,49946072
C++,Mult,3,1400,1.502,1056493392,142485284
C++,Mult,3,1800,3.196,2246381933,306302852
C++,Mult,3,2200,5.960,4098585386,558086196
C++,Mult,3,2600,13.303,6805511353,986210206
C++,Mult,3,3000,15.236,10359636651,1412786106
C++,Mult,4,600,0.059,64792152,9632507
C++,Mult,4,1000,0.314,285194977,35490851
C++,Mult,4,1400,1.147,785487055,101264486
C++,Mult,4,1800,2.425,1670935247,216835585
C++,Mult,4,2200,4.527,3045440513,397547684
C++,Mult,4,2600,7.532,5025180966,658354117
C++,Mult,4,3000,11.466,7715826975,1042138703
C++,LineMult,1,600,0.109,27241794,702523
C++,LineMult,1,1000,0.517,125776340,6353729
C++,LineMult,1,1400,1.548,347061619,77009772
C++,LineMult,1,1800,3.403,746388744,239945089
C++,LineMult,1,2200,6.450,2085789159,459409850
C++,LineMult,1,2600,10.906,4411442357,756843962
C++,LineMult,1,3000,16.837,6778383853,1187064957
C++,LineMult,2,600,0.056,13671912,429721
C++,LineMult,2,1000,0.269,63129543,4121757
C++,LineMult,2,1400,0.873,174297504,52691871
C++,LineMult,2,1800,2.029,375833300,156805775
C++,LineMult,2,2200,3.974,1043163223,275659152
C++,LineMult,2,2600,6.414,2204802017,431758432
C++,LineMult,2,3000,9.361,3388272241,594634543
C++,LineMult,3,600,0.039,9137972,271563
C++,LineMult,3,1000,0.189,42279774,3983265
C++,LineMult,3,1400,0.598,116164566,42412355
C++,LineMult,3,1800,1.284,250056325,91219470
C++,LineMult,3,2200,2.505,696485768,175494385
C++,LineMult,3,2600,4.425,1471143520,308283823
C++,LineMult,3,3000,6.462,2260291506,424619241
C++,LineMult,4,600,0.031,6909271,223477
C++,LineMult,4,1000,0.256,20823705,1377847
C++,LineMult,4,1400,0.760,81326472,4394779
C++,LineMult,4,1800,1.661,249794278,12075572
C++,LineMult,4,2200,3.022,485536836,26401931
C++,LineMult,4,2600,4.796,891943954,105441230
C++,LineMult,4,3000,6.934,1582773140,244850407
