C++,Mult,0,600,0.300,262978796,36660012
C++,Mult,0,1000,2.386,1153748951,146080597
C++,Mult,0,1400,5.438,3096686690,346116173
C++,Mult,0,1800,11.124,6630566556,781040640
C++,Mult,0,2200,21.717,12010058351,1356297140
C++,Mult,0,2600,35.613,19823355866,2282562281
C++,Mult,0,3000,63.265,30466614654,3597895181
C++,LineMult,0,600,0.209,27156381,672871
C++,LineMult,0,1000,0.756,126051899,13198307
C++,LineMult,0,1400,2.076,346455348,116435786
C++,LineMult,0,1800,4.464,743113767,292133628
C++,LineMult,0,2200,8.172,2080756005,610621425
C++,LineMult,0,2600,13.557,4413791168,989688202
C++,LineMult,0,3000,20.995,6783280552,1537267427
C++,LineMult,0,4000,48.897,16096230865,3667846691
C++,LineMult,0,6000,165.210,54204811947,12311861060
C++,LineMult,0,8000,594.040,128893445816,25395352934
C++,LineMult,0,10000,1002.080,250710699207,52491913033
C++,Mult,1,600,1.206,274990299,29098346
C++,Mult,1,1000,2.446,1127993084,134723703
C++,Mult,1,1400,6.088,3097802537,351079833
C++,Mult,1,1800,12.542,6592722224,759604095
C++,Mult,1,2200,23.024,12005899222,1365199639
C++,Mult,1,2600,37.897,19817071794,2272767347
C++,Mult,1,3000,60.306,30465357525,3853169622
C++,Mult,2,600,0.584,150040577,26415463
C++,Mult,2,1000,1.003,578885713,83630210
C++,Mult,2,1400,2.955,1587053259,229363054
C++,Mult,2,1800,6.221,3389229137,502763460
C++,Mult,2,2200,11.649,6154403280,895821507
C++,Mult,2,2600,20.416,10158858890,1492555449
C++,Mult,2,3000,30.526,15647527930,2480343926
C++,Mult,3,600,0.100,89416930,13879549
C++,Mult,3,1000,0.690,384436376,52325177
C++,Mult,3,1400,2.023,1055760580,145626794
C++,Mult,3,1800,4.231,2243705283,313868386
C++,Mult,3,2200,8.000,4089516502,570662494
C++,Mult,3,2600,12.997,6742657142,946089398
C++,Mult,3,3000,21.088,10375315571,1560139248
C++,Mult,4,600,0.290,72545430,10572839
C++,Mult,4,1000,0.558,294536648,38372812
C++,Mult,4,1400,1.538,786106700,103936126
C++,Mult,4,1800,3.395,1674485836,224813639
C++,Mult,4,2200,7.748,3045038170,404265892
C++,Mult,4,2600,11.740,5041843903,698905039
C++,Mult,4,3000,26.764,7795687580,1192871897
C++,LineMult,1,600,0.254,27218546,594605
C++,LineMult,1,1000,1.145,125996830,8127580
C++,LineMult,1,1400,2.716,347501793,64234767
C++,LineMult,1,1800,6.174,745460224,148541180
C++,LineMult,1,2200,10.882,2091539415,357948829
C++,LineMult,1,2600,17.477,4406990448,595164614
C++,LineMult,1,3000,26.527,6772676291,976979913
C++,LineMult,2,600,0.133,13622355,281781
C++,LineMult,2,1000,0.525,63163419,6971474
C++,LineMult,2,1400,1.469,174345539,38914795
C++,LineMult,2,1800,3.381,374538088,109224499
C++,LineMult,2,2200,6.175,1042626838,215284693
C++,LineMult,2,2600,10.304,2194863779,363508860
C++,LineMult,2,3000,15.858,3373592096,596819644
C++,LineMult,3,600,0.072,9074808,199285
C++,LineMult,3,1000,0.349,42255786,6368198
C++,LineMult,3,1400,1.256,116958418,43311592
C++,LineMult,3,1800,2.824,251040323,104589132
C++,LineMult,3,2200,5.282,691519584,197259836
C++,LineMult,3,2600,8.818,1456901013,330059072
C++,LineMult,3,3000,14.089,2248631749,311098421
C++,LineMult,4,600,0.073,6847242,165974
C++,LineMult,4,1000,0.355,31730160,3218253
C++,LineMult,4,1400,1.016,87885561,26942377
C++,LineMult,4,1800,1.594,188821420,43010599
C++,LineMult,4,2200,3.178,525412647,97412665
C++,LineMult,4,2600,10.315,1097074351,112743223
C++,LineMult,4,3000,14.545,1388565265,76576307
