C++,Mult,0,600,0.180,257336472,38444280
C++,Mult,0,1000,0.922,1130006841,125592724
C++,Mult,0,1400,4.284,3096814046,346638709
C++,Mult,0,1800,9.551,6584782720,737467742
C++,Mult,0,2200,17.599,12003771356,1342630841
C++,Mult,0,2600,29.376,19807884452,2224797581
C++,Mult,0,3000,45.138,30420496108,3414517877
Java,Mult,0,600,0.199,0,0
Java,Mult,0,1000,1.058,0,0
Java,Mult,0,1400,4.711,0,0
Java,Mult,0,1800,9.781,0,0
Java,Mult,0,2200,18.04,0,0
Java,Mult,0,2600,31.027,0,0
Java,Mult,0,3000,54.984,0,0
C++,LineMult,0,600,0.076,27218723,796886
C++,LineMult,0,1000,0.354,125823762,5186223
C++,LineMult,0,1400,1.217,345630682,134600711
C++,LineMult,0,1800,2.754,746468760,372097962
C++,LineMult,0,2200,5.492,2083917491,667430102
C++,LineMult,0,2600,9.883,4429154886,1034570601
C++,LineMult,0,3000,15.204,6802685622,1615550707
C++,LineMult,0,4000,34.985,16102923738,3763433349
C++,LineMult,0,6000,116.233,54233239921,12842971992
C++,LineMult,0,8000,274.759,128534551525,31073750611
C++,LineMult,0,10000,526.582,250698711066,60939004208
Java,LineMult,0,600,0.144,0,0
Java,LineMult,0,1000,0.713,0,0
Java,LineMult,0,1400,1.782,0,0
Java,LineMult,0,1800,5.046,0,0
Java,LineMult,0,2200,9.041,0,0
Java,LineMult,0,2600,14.947,0,0
Java,LineMult,0,3000,22.862,0,0
Java,LineMult,0,4000,42.425,0,0
Java,LineMult,0,6000,157.817,0,0
Java,LineMult,0,8000,374.755,0,0
Java,LineMult,0,10000,799.947,0,0
C++,Mult,1,600,0.192,264316523,38348522
C++,Mult,1,1000,0.930,1128347855,125485670
C++,Mult,1,1400,4.180,3094530369,345501962
C++,Mult,1,1800,9.230,6581092318,736369895
C++,Mult,1,2200,18.003,12001653676,1343725998
C++,Mult,1,2600,29.538,19803508595,2221308842
C++,Mult,1,3000,45.557,30414865208,3462852275
C++,Mult,2,600,0.102,123966397,16392901
C++,Mult,2,1000,0.535,575131155,76862635
C++,Mult,2,1400,2.235,1587823460,220987332
C++,Mult,2,1800,4.751,3385355405,484209303
C++,Mult,2,2200,8.849,6162982708,872139927
C++,Mult,2,2600,14.552,10170788792,1441356503
C++,Mult,2,3000,22.377,15620890944,2214212090
C++,Mult,3,600,0.070,85506422,12701401
C++,Mult,3,1000,0.397,382386479,49562144
C++,Mult,3,1400,1.486,1053455567,142478396
C++,Mult,3,1800,4.048,1584121050,209246854
C++,Mult,3,2200,6.260,3903671469,525076013
C++,Mult,3,2600,9.766,6741339308,927920316
C++,Mult,3,3000,16.845,9897857959,1372895971
C++,Mult,4,600,0.056,64023275,9251250
C++,Mult,4,1000,0.319,285551934,35877477
C++,Mult,4,1400,1.373,707646439,78751620
C++,Mult,4,1800,2.526,1675078771,219217379
C++,Mult,4,2200,4.456,3052158709,396094348
C++,Mult,4,2600,7.398,5036680398,665587321
C++,Mult,4,3000,16.063,7547889772,1546514719
C++,LineMult,1,600,0.106,27205833,629654
C++,LineMult,1,1000,0.511,125716491,5812546
C++,LineMult,1,1400,1.557,346694736,79533577
C++,LineMult,1,1800,3.399,746082511,246687845
C++,LineMult,1,2200,6.590,2085163646,479016871
C++,LineMult,1,2600,11.074,4411482309,785461703
C++,LineMult,1,3000,16.894,6778213042,1198411675
C++,LineMult,2,600,0.054,13653850,386544
C++,LineMult,2,1000,0.254,62998980,3073570
C++,LineMult,2,1400,0.841,173580233,63074921
C++,LineMult,2,1800,1.880,375798333,150018128
C++,LineMult,2,2200,3.352,1042773677,235823861
C++,LineMult,2,2600,5.784,2203396340,401671381
C++,LineMult,2,3000,9.619,3390059676,734475855
C++,LineMult,3,600,0.037,9135447,278225
C++,LineMult,3,1000,0.176,42241655,3521473
C++,LineMult,3,1400,0.570,116120444,42314043
C++,LineMult,3,1800,1.223,249976464,91331330
C++,LineMult,3,2200,2.274,696350548,158676109
C++,LineMult,3,2600,4.012,1471991629,282422357
C++,LineMult,3,3000,6.085,2260965281,425657882
C++,LineMult,4,600,0.031,6872777,297604
C++,LineMult,4,1000,0.133,31707146,1104444
C++,LineMult,4,1400,0.438,87181318,28016797
C++,LineMult,4,1800,1.022,189259969,72635795
C++,LineMult,4,2200,2.379,568954378,125865308
C++,LineMult,4,2600,3.573,1036467187,172190697
C++,LineMult,4,3000,4.405,1696683468,314509894
